1.144279319550659979e+00,1.132442566563627961e+00,9.230473947791155709e-01,9.447297446447983083e-01,1.045781911424275901e+00,9.573827725872301464e-01,8.838732032555840501e-01,1.051813885171147822e+00,1.149119001930891670e+00,1.138814246673631958e+00,1.139699608872116743e+00,9.021440127345833337e-01,8.927447936562488140e-01
1.194196701169859764e+00,1.197746510093573136e+00,9.050670266639353478e-01,1.107901161030255155e+00,1.140772136109968304e+00,8.981801754515627012e-01,1.047579001084537387e+00,1.168294513115516686e+00,9.795229385320450843e-01,1.147376862077308601e+00,1.180641740245242932e+00,1.110922733990828082e+00,1.068599953118820167e+00
1.128868599266637185e+00,9.673220537392219764e-01,1.162103578465999432e+00,1.160067290821424679e+00,1.001820994549440291e+00,9.199170259741957789e-01,8.010017020417539158e-01,9.483678852805683679e-01,1.161821993337012415e+00,1.099931851191819465e+00,9.553187619834095923e-01,8.891611270736031747e-01,1.192423112877802893e+00
1.159892767068653852e+00,8.727806363486454444e-01,9.271541214873098014e-01,1.090810565837539992e+00,1.199257318628196067e+00,1.102217566302871266e+00,1.126355861103612854e+00,8.332363346326423503e-01,1.054786903201333503e+00,8.523028081125888500e-01,8.086508538713127470e-01,9.420773078522702848e-01,8.324469748329005325e-01
9.120521196115660700e-01,8.473080828554666599e-01,1.178813204338198029e+00,9.284712878817746873e-01,1.134902703597745255e+00,9.731400337246232102e-01,1.129925756603617604e+00,9.396514331824120658e-01,9.954659247607586803e-01,9.212879127090952691e-01,1.082403075082332577e+00,1.008326534715102696e+00,8.410495297479623211e-01
1.080716334225950481e+00,1.162801730423975277e+00,8.039758486548291838e-01,8.469752521409475987e-01,1.098628967747663721e+00,8.269326685173318259e-01,1.008836930589579683e+00,9.228340138412804983e-01,1.110128192080707343e+00,8.935904007187693843e-01,8.155370599297487866e-01,1.087776342701917365e+00,1.140647760015215839e+00
9.058853117979115410e-01,1.048094801824897226e+00,8.120401714137230886e-01,8.018450671668366780e-01,1.082621732746050558e+00,1.075008486702120791e+00,1.018947844377448231e+00,9.307196865635625205e-01,1.081346386270651383e+00,1.000471359190840515e+00,8.821421931926377580e-01,1.111019417354816241e+00,9.858555609428134581e-01
1.050132239994779226e+00,1.029763179593194522e+00,1.071839437898638447e+00,9.337925977444594405e-01,1.071594582047210809e+00,1.149863157670120817e+00,9.496349969784463330e-01,1.035320013639473791e+00,8.250895250312761942e-01,9.190016482840891454e-01,9.912218311964922091e-01,1.040545870315844335e+00,1.030527156649392317e+00
1.134565769162146465e+00,1.060916412451510915e+00,8.262662351484355572e-01,1.052422571997836176e+00,1.016312234456503427e+00,9.531771359956597856e-01,1.063340944172705749e+00,8.716919892633600009e-01,8.355294055256055064e-01,8.343879310630747392e-01,8.525412693595613156e-01,9.461991048729954112e-01,1.029173073871138655e+00
1.188327271583491607e+00,8.650846218934136189e-01,9.811030615627310825e-01,1.091997053043456400e+00,1.164936744086220388e+00,9.483709610045835126e-01,9.063413870245289328e-01,8.736372180165415946e-01,8.949940313439503914e-01,8.745991677916442608e-01,8.244881761010902643e-01,1.099451010923425232e+00,1.076769310427663440e+00
1.157352242557209809e+00,1.124015138662700197e+00,8.345563630455188342e-01,1.065475002183233988e+00,8.160536691845090562e-01,1.157172498585595122e+00,1.087630447976851933e+00,8.335161464507073736e-01,1.029346732112117468e+00,9.581477393964367151e-01,1.132572655583232946e+00,1.093876442782357072e+00,1.076851757327389691e+00
1.151949599611211683e+00,8.667850902308964489e-01,1.114885126274913985e+00,1.016250457436600474e+00,1.143870207319030108e+00,8.515482196629458045e-01,1.143951832384801692e+00,9.757502896089184086e-01,9.979224937040030996e-01,1.116130467610832566e+00,9.267075087055529625e-01,1.052461963719442783e+00,1.038364492732490874e+00
1.023360034824394305e+00,9.268389759946604745e-01,8.380294508204175763e-01,1.162135676759433522e+00,1.114940604612460584e+00,9.074345033031075980e-01,1.024730519266261020e+00,1.024653556022852019e+00,1.102501009984679259e+00,1.076012576981907776e+00,1.008634548906413908e+00,8.408445046965304925e-01,1.023272903541337042e+00
1.144434809243624729e+00,9.182040174284767931e-01,1.024722981720245452e+00,1.065979646874536613e+00,8.407712402029933196e-01,9.559186593472421833e-01,9.157396730275423335e-01,1.034395784705752108e+00,1.114554935314284290e+00,1.100173672302299899e+00,9.711361169079357758e-01,1.027591058348185316e+00,9.959194072942211262e-01
8.950952576850829123e-01,8.223189158171064772e-01,1.064867271474082999e+00,8.899066218807247797e-01,8.153703918661324712e-01,9.828730963596445935e-01,9.373607290503299661e-01,8.805942034755448455e-01,8.215249456769249115e-01,1.109306197858695109e+00,9.307295797057667519e-01,9.610991629100232858e-01,8.665883570639311140e-01
9.776816290779550833e-01,9.864240082499859952e-01,1.181704319411408521e+00,1.093307274670889173e+00,1.061188374763881948e+00,1.012489397977746064e+00,8.626987808861725782e-01,1.088698836133719983e+00,1.193460365014327174e+00,1.013978451879353315e+00,1.108325651025884095e+00,9.011447616756421697e-01,8.892871157124014880e-01
1.072365389352222920e+00,1.192449724448937598e+00,9.278870773840403041e-01,9.548265069846637587e-01,8.967285728261998878e-01,9.255520854437359057e-01,1.048467233575439694e+00,1.126864430412158224e+00,1.162264066461001999e+00,1.056106829538349778e+00,8.914705900879954514e-01,1.181976207219431085e+00,1.074776032639882528e+00
9.871986380243761294e-01,9.129300935844606446e-01,1.156545957998538654e+00,1.010560250359355150e+00,1.109498334829389643e+00,1.164619980935853283e+00,1.157088714781634220e+00,1.019180816500149467e+00,1.109514747687833758e+00,8.837354753064098345e-01,8.480242621428616401e-01,9.366632790185591695e-01,1.008615664310195337e+00
9.864737867126400772e-01,8.049681520960515480e-01,1.084963848571158129e+00,1.101061897233260645e+00,1.053332997591121423e+00,9.083440334430378238e-01,1.117199580632489031e+00,1.161912500647575230e+00,1.095545005400762495e+00,1.153034788546193123e+00,1.114724418638357362e+00,8.923372327368821466e-01,1.069626374243312750e+00
1.176163879687497138e+00,9.958588037494071621e-01,1.116550585646541416e+00,8.014221786373885159e-01,1.160107881260169727e+00,1.169014445365316401e+00,1.035007518490183243e+00,8.490554861826795641e-01,1.103116560826651327e+00,1.014674834709307083e+00,8.570044926913613637e-01,1.111949477427954580e+00,8.494146509094154807e-01
1.131936117934544628e+00,1.052494960132429380e+00,9.620966613814042612e-01,1.191254471412086735e+00,8.347113200582061410e-01,1.144252235045121857e+00,1.108484246544920948e+00,8.352788522236267443e-01,8.027502473214844780e-01,9.606366534020043257e-01,8.565370708340352968e-01,8.224598801182942953e-01,9.552646414659596852e-01
8.897434184150205816e-01,1.034124933647834643e+00,9.185542431304650757e-01,1.084474559964247575e+00,1.132929702229220403e+00,1.192526394504786591e+00,8.107980555572790182e-01,1.085199585369251540e+00,1.070648717532593830e+00,9.194284634876555007e-01,9.070692933919638490e-01,1.167761814380379182e+00,1.028566522657663906e+00
1.141399238138708583e+00,1.097118721167582134e+00,9.626519251543707023e-01,1.157468966844474201e+00,9.464724092771062969e-01,8.661324988694651950e-01,8.871667330544431573e-01,1.196378672170109958e+00,8.870324702478415979e-01,1.136493836884472142e+00,1.047306725986748566e+00,1.120136036197894702e+00,1.133812163801046768e+00
1.199040107604373961e+00,1.091996913645341793e+00,9.248525605465082178e-01,1.127713528862195114e+00,9.163500054444292386e-01,9.485242198514040046e-01,1.105906284755400204e+00,1.083088039891399346e+00,1.171636507887555023e+00,9.258107829736208494e-01,1.183485776204769913e+00,9.295672276016406776e-01,9.413372280015681604e-01
9.014348912011204140e-01,1.084107291713447552e+00,8.336945659436528766e-01,8.682194591789293980e-01,9.527717175296072094e-01,1.159614771725176796e+00,1.018995883768450295e+00,1.143125634009003022e+00,8.038513621043519297e-01,1.168485876215221708e+00,9.895243908544887335e-01,1.111577524191963207e+00,9.710063564357725996e-01
1.050012056326909304e+00,9.554490475836912022e-01,9.652780568316307042e-01,1.048010454205035025e+00,8.759050836745094770e-01,1.109568703367533216e+00,1.077856856263555985e+00,1.096443844698653303e+00,1.090504465007625656e+00,9.578791096580909770e-01,9.100547748156692096e-01,1.191486421894607739e+00,1.092188560017711696e+00
8.687394004411866932e-01,1.099882896119410480e+00,9.643330768037852163e-01,1.060038175004073935e+00,9.468027729066842424e-01,8.240674644745467070e-01,1.067530651605985259e+00,9.594783223482022949e-01,8.392929639441223388e-01,9.714578053244684597e-01,8.591701163567501132e-01,8.999164571751343544e-01,1.108625185777279754e+00
9.826830856154187277e-01,9.754494916225477930e-01,9.510949230044185576e-01,1.118222969611510242e+00,8.961681767261312492e-01,1.150559207126345740e+00,9.569071754194077295e-01,1.078070345444131606e+00,1.192117893202430112e+00,9.451730245838401157e-01,8.826519557642026337e-01,9.907012534747473564e-01,8.679373047088525528e-01
1.093911297802469651e+00,9.159746442572338498e-01,1.064538368365940624e+00,9.892101208026693460e-01,8.359136937000196665e-01,9.003967972822281007e-01,1.141498275019598108e+00,9.008175343967030901e-01,9.775469460338727101e-01,1.132426562350479005e+00,9.174599710208777292e-01,8.853417893823057883e-01,1.040685474199364080e+00
9.915624733575836292e-01,9.940684908695536226e-01,8.401436082104446479e-01,1.037116678059289754e+00,8.046691036010339415e-01,8.087322872685651642e-01,9.347704767127877901e-01,1.125370981527270775e+00,1.192846298514818937e+00,9.918635638868270599e-01,9.597437470619050170e-01,8.810435858136835829e-01,1.043572438298052241e+00
8.086864005880954887e-01,8.995929401920800261e-01,1.112380155412880711e+00,9.203268954373043931e-01,8.029399928383180729e-01,9.209962949705483570e-01,8.091991570971964753e-01,1.095706197171679719e+00,8.256125590959602079e-01,1.176138912941443015e+00,9.944831787395976841e-01,1.097595746552376017e+00,9.703372459396024663e-01
1.167588156133156474e+00,1.077374297205530018e+00,1.180818750656558613e+00,1.123746539857336968e+00,1.069881890613340936e+00,8.746320748576761339e-01,1.140463935027284492e+00,1.189493587426500909e+00,1.043973389210435698e+00,8.637331015281993762e-01,1.117481414980421750e+00,8.740063655137657594e-01,1.104508218114197859e+00
9.873007394428758854e-01,9.662285197965414518e-01,1.002765104803171159e+00,9.250605786421419729e-01,1.069247957630324430e+00,1.017360212273189290e+00,1.110124612278808875e+00,1.159493365300108936e+00,8.500149631905563608e-01,1.068519254381639527e+00,8.802939266272945540e-01,1.174816870317414663e+00,1.121936203030726942e+00
1.005101030284763386e+00,1.029061735613037598e+00,8.247066138381333733e-01,8.874844749555528267e-01,9.102970970496069292e-01,9.762324275737149781e-01,1.139842884286170310e+00,1.067386534195319703e+00,9.608379525150964051e-01,1.016795229156435720e+00,1.152460942349527562e+00,1.055126647263481932e+00,8.448448737482705528e-01
1.052569672532406075e+00,8.766236389955694985e-01,1.029680906975569243e+00,1.112058787776867730e+00,1.010999851999591748e+00,9.721801927962495649e-01,9.728683553787862426e-01,8.265597371157846762e-01,8.483418059099748776e-01,8.369265021105369851e-01,9.870147866499601186e-01,1.091265976754322686e+00,1.193536245198949519e+00
8.056020910030650128e-01,9.638336529591393642e-01,9.815917535256891702e-01,1.007824501623561186e+00,9.321816602333283797e-01,1.107840894170434964e+00,9.918896191381296745e-01,9.987506729742282596e-01,1.073616163819883340e+00,9.350074730478338259e-01,1.174020462301142764e+00,8.292795874973759584e-01,1.150772601869834322e+00
9.424848174861073513e-01,1.047036977370646271e+00,1.100231600583978286e+00,1.029576331194958616e+00,8.420984055048709171e-01,1.184441437718666279e+00,8.494720078414117470e-01,1.161195197865625417e+00,1.059213594931044167e+00,1.128690375995170747e+00,8.910476121564296914e-01,9.677888138552576125e-01,1.014472856318224370e+00
8.098194425357979620e-01,9.419169433024620064e-01,1.184621914299394785e+00,1.153926283900575722e+00,1.100788898506173119e+00,8.660567090195316897e-01,1.080877089057875606e+00,8.474061279278866099e-01,1.057260742461892944e+00,9.997656185856943489e-01,9.494812270123145215e-01,1.048715045895577846e+00,8.159041446011252585e-01
8.759154623764212610e-01,1.176851425535381246e+00,8.121543058611799815e-01,1.157846768161799211e+00,1.002462083171037577e+00,1.038310143772888550e+00,1.136673301768289734e+00,8.102700577482476740e-01,1.120128507166970433e+00,8.856137104642146651e-01,1.147031399606388113e+00,9.854119176729282392e-01,1.104400864650200598e+00
1.087661728782788995e+00,9.683329258432471498e-01,1.125679722314338882e+00,1.076683612685866986e+00,9.635791780363096581e-01,8.430993123487262597e-01,1.035106226856711720e+00,1.084342952100489921e+00,8.491290349958572348e-01,1.164452501732536449e+00,1.128048130759274903e+00,1.010432083381704205e+00,1.071476869078051619e+00
9.261294635703537503e-01,1.053585495018250384e+00,1.139463904688368556e+00,1.181260877369910034e+00,1.106674409652517843e+00,1.194015433214581590e+00,1.002705528533176738e+00,9.640999836829398095e-01,8.463970183384464940e-01,8.821246440255344767e-01,1.003053122327974389e+00,1.160962023265972531e+00,9.445090130155805452e-01
1.112331564237732051e+00,1.117610095020368011e+00,1.195312830094915402e+00,8.679689681153208713e-01,1.102741157667789240e+00,9.668160189939428717e-01,1.044113287150185920e+00,1.047254364934516513e+00,9.588403768523172666e-01,1.167534199695678954e+00,1.059930639349522918e+00,1.063719821857294079e+00,8.613583539270757150e-01
9.842528512472071833e-01,1.082406796082690636e+00,9.345727881506576962e-01,9.176771368923569705e-01,1.088970275940367660e+00,1.013940061021441297e+00,8.056053493936143894e-01,9.377474156108213110e-01,1.185297203850549375e+00,9.686199205048536820e-01,1.017512212586475062e+00,1.148770284840709976e+00,1.164990127613233062e+00
9.855744221732561927e-01,8.627849738591248929e-01,1.100440020280464060e+00,8.503082972476734280e-01,9.286684441820901581e-01,9.630950665440698444e-01,1.003443868387179139e+00,1.181327885508171693e+00,1.106008847420827612e+00,8.241935332740414344e-01,9.169590130684527329e-01,1.016898084167014549e+00,1.189819463499596441e+00
9.431111653448241983e-01,1.094557104878221887e+00,1.017688032952117405e+00,9.847453163073867088e-01,1.094885975156614677e+00,9.535802218808587805e-01,1.062892320460475437e+00,8.550157428174215424e-01,1.018941767627203676e+00,1.033802953325146490e+00,9.735995743666804314e-01,8.115175244382594189e-01,1.194672353292223432e+00
1.116124317620832640e+00,9.979619289019263650e-01,8.119591879277091584e-01,1.080251215847118695e+00,8.580816216462895385e-01,1.059178151662621969e+00,9.227550151411074708e-01,8.545615781042661396e-01,1.101129822544496761e+00,1.056256988720182033e+00,1.193062093557715864e+00,8.867689080830416515e-01,9.585559752887717888e-01
9.908356501640724900e-01,8.120162584372321302e-01,8.789910318681928292e-01,1.046559489970268819e+00,8.583249300534185888e-01,1.096249902040791202e+00,1.172821464016857718e+00,1.079990019845550098e+00,9.878978058693377307e-01,8.021775419894037196e-01,9.585943661504066071e-01,1.095453603488302230e+00,1.013100915674382652e+00
1.038547027081357266e+00,9.712346599362972066e-01,8.593435047243680458e-01,9.269714584029761228e-01,1.180643691818605401e+00,8.080490889406342081e-01,1.139599249371908707e+00,8.009928038722986532e-01,1.135846117328613403e+00,1.174219220240797723e+00,1.058634565807920813e+00,1.123329007436567828e+00,1.080340050336453306e+00
9.390758141699648842e-01,9.417027545667858712e-01,1.110489931976186506e+00,9.508040452440371659e-01,1.070954540718168202e+00,8.474347232507155603e-01,9.082861590979668387e-01,9.462176009437825996e-01,8.094817893799286512e-01,9.338092941747424547e-01,8.642277102833124669e-01,9.278013976698852305e-01,8.519969724712334047e-01
9.058832642421882353e-01,1.033187941157215572e+00,1.116464681086111188e+00,1.003739270119534899e+00,8.461509477147551861e-01,1.074926755148318813e+00,1.053741176199122664e+00,8.564757114469114807e-01,1.005671821190125215e+00,9.242276148960713034e-01,8.619514064348299254e-01,9.442164169180581323e-01,1.164131972342756338e+00
9.223713416249573749e-01,8.916365246433161085e-01,1.014686389607220907e+00,9.783223998782284436e-01,9.203951073697895779e-01,8.591626367638053319e-01,1.090013017646714655e+00,8.222253321135288839e-01,9.342563926917519801e-01,1.142123841691209618e+00,8.595755328511822668e-01,8.712958106045197715e-01,1.021949487702490611e+00
1.198145002935675052e+00,9.820817751368513537e-01,9.517273950003717342e-01,8.747574230318804211e-01,1.172421133555315631e+00,9.078607398325142519e-01,1.182667821831685062e+00,1.187961597305511763e+00,1.054940634946326616e+00,1.185650373705537053e+00,8.736004175631755242e-01,8.756715568565962560e-01,1.112538572038810125e+00
1.057974478130013773e+00,8.907192323002527390e-01,9.468319037913388581e-01,1.000533788477913966e+00,9.760368880876175712e-01,1.185615283966577671e+00,9.069431452233366331e-01,9.672134912974810206e-01,1.114120472761951142e+00,1.117061329942043546e+00,1.167415144898928059e+00,1.086192927638600647e+00,9.000770086474104703e-01
1.169768753308757736e+00,1.053199909475507123e+00,9.399586334633285301e-01,1.030003994104772724e+00,9.442203528373424026e-01,9.788443092555605407e-01,1.149782174544998536e+00,1.031071743045357980e+00,8.629709414723989447e-01,8.458044263936058682e-01,9.959136503187846490e-01,9.833992600227619008e-01,1.190039669990331284e+00
1.022381805673960864e+00,1.065781592960292512e+00,9.833302793203535508e-01,9.110322498909450006e-01,1.140814984860957892e+00,1.140677759066461849e+00,1.156287555287942581e+00,9.086961341528891900e-01,1.040955734325968773e+00,1.044818826740693929e+00,1.181346143801699666e+00,1.176208252682907851e+00,9.524622724917402028e-01
1.015203856997284770e+00,9.004942797990747039e-01,8.419395534968338035e-01,9.080953957284874090e-01,9.937906304048975681e-01,8.669947431799198689e-01,1.155402664508484500e+00,8.130727847611703973e-01,9.850190652693334714e-01,9.114507849006163731e-01,8.370733577142026594e-01,1.180636666538396717e+00,1.030263294728231083e+00
1.193682284033108054e+00,9.641185013714497209e-01,1.043366701293731547e+00,1.039030015247893735e+00,8.077182325081682102e-01,9.832215776403088192e-01,9.034531097686190337e-01,9.225631242653141717e-01,1.185771879053832301e+00,1.000670159437639040e+00,8.764207968066364263e-01,8.611881217960529744e-01,1.137011140899658379e+00
1.144826817287006415e+00,8.744780797877946821e-01,9.109324781792229597e-01,8.522159375787491387e-01,1.004890148483803758e+00,1.019442520427900956e+00,8.504374405312082885e-01,9.814265150648059377e-01,1.003022913869111132e+00,8.710890566739136753e-01,1.151517462698583127e+00,8.525505804778064078e-01,9.582642515713981624e-01
1.147701875773490920e+00,1.147400904800221610e+00,1.183753838448163176e+00,1.041674313758358172e+00,8.614897830052503647e-01,1.006431026268837403e+00,8.696612961701359890e-01,1.066291755194701096e+00,1.072591504076613855e+00,8.573391753679219240e-01,1.155573381482019268e+00,1.159450035245776833e+00,9.618373324341855657e-01
9.632847189583246816e-01,9.903419386624416898e-01,8.331038509629921096e-01,1.072880019532219675e+00,8.574225895068751102e-01,8.225838778493053116e-01,1.104292078022609314e+00,1.096624214419329446e+00,9.576555154852905982e-01,9.344712616174062347e-01,1.189303432344099187e+00,9.969325418584890075e-01,1.174081493451422764e+00
8.804094824843931022e-01,1.038524629808682542e+00,1.111009325841266993e+00,8.039452703474703199e-01,8.000008980312820484e-01,1.169241438330301364e+00,1.158629635619759846e+00,8.443362449893965227e-01,9.090883043806804453e-01,9.001005963088319906e-01,1.147107028653906902e+00,1.026536691287255998e+00,8.445545163698967572e-01
8.199147944748271799e-01,1.055603409243909274e+00,1.061872141901580413e+00,1.172951448120556961e+00,9.916555942091489495e-01,8.281501342712938030e-01,1.050207124323960350e+00,1.168588286550361843e+00,1.060980594891244078e+00,1.077596430938711602e+00,1.124403306550666892e+00,1.145186756482365231e+00,8.645705878185879767e-01
1.172348554386986486e+00,8.184110101108678093e-01,1.149695518269235883e+00,1.057842266108161899e+00,9.952175219144807627e-01,1.100237218511990633e+00,1.072362588877469936e+00,8.952970485990791039e-01,1.014164712851492789e+00,8.649018022309629128e-01,1.177444027874008148e+00,9.527647169857069720e-01,1.161871971595919373e+00
8.598737543265011496e-01,1.195678876948965241e+00,1.089736522463655266e+00,9.667784516573454390e-01,8.971876451807772046e-01,1.033861394772613407e+00,1.143682589139266348e+00,8.113573777815268340e-01,8.968061343772745220e-01,1.038329009932123848e+00,1.001922414023077579e+00,9.151049833123677812e-01,1.069790903384926661e+00
9.271841821806503514e-01,8.511044427742631147e-01,8.115076613060286936e-01,1.195398995383582186e+00,1.144307146511398976e+00,8.633357452383513264e-01,1.130241860165694279e+00,9.189655881997313980e-01,1.141362337331964572e+00,1.056433539765128327e+00,9.828291549677150574e-01,9.699997023493300841e-01,1.028267242976758089e+00
9.167830234637243114e-01,1.137143609136320288e+00,1.193649711658656631e+00,1.199152459039356966e+00,1.049544857987061874e+00,9.818121125963416018e-01,1.173456866995358672e+00,1.032095530098681602e+00,1.078518213058491826e+00,1.034267126721499119e+00,9.158719765852657568e-01,9.427309203708962304e-01,1.077849393554437318e+00
8.724532820912369591e-01,1.197168540360268763e+00,9.323194976160039671e-01,8.703452666515698599e-01,9.015650187917511049e-01,8.876576899761657868e-01,1.092850500786087808e+00,8.718518356880776699e-01,8.703106572588946710e-01,8.252537002610844663e-01,8.130812145798700374e-01,1.030446055741199185e+00,1.081802819454176001e+00
9.351032165211674574e-01,1.195609725293341974e+00,9.847421613180823430e-01,1.046720725478924363e+00,9.228450453104971585e-01,1.171971453642908001e+00,8.940736212663961124e-01,1.151304040955291930e+00,1.180579855822637247e+00,8.863093960257525383e-01,8.266610128471870711e-01,1.038560890209747622e+00,1.173340621140854578e+00
1.108498938117220556e+00,8.979183183231046472e-01,8.956004575555288616e-01,1.189016169260335154e+00,9.761357269485149146e-01,1.130009202408325031e+00,1.075218949971178839e+00,9.084745359467886194e-01,8.775724656129645362e-01,1.199253650091993251e+00,9.716118781518001679e-01,1.148051441804826878e+00,8.412510174801042240e-01
